year,ge_eid,ge_week,ge_wday,ge_date,ge_time,home_te,away_te,score_home,score_away,fumbles_tot,rushing_yds,home,rushing_twopta,fumbles_lost,rushing_tds,receiving_rec,receiving_twopta,receiving_yds,rushing_att,rushing_lngtd,fumbles_yds,receiving_lng,pos,receiving_tds,bdate,ne,fumbles_trcv,rushing_twoptm,rushing_lng,te,passing_tds,points,5wavyds,5Wavatt,5Wavtd,5wanrec,5wavrecyds,5wkavrectd
2010,2010110704,9,Sun,40489,1:00 AM,BUF,CHI,19,22,,20,yes,0,,0,1,0,5,7,0,,5,RB,0,31994,C.Spiller,,0,15,BUF,,2.5,24.2,4.8,0,1.8,9,0.2
2010,2010111406,10,Sun,40496,1:00 AM,BUF,DET,14,12,,14,yes,0,,0,,,,2,0,,,RB,,31994,C.Spiller,,0,16,BUF,,1.4,22.4,5.4,0,1.4,8,0
2010,2010120500,13,Sun,40517,1:00 AM,MIN,BUF,38,14,,35,no,0,,0,2,0,1,7,0,,4,RB,0,31994,C.Spiller,,0,20,BUF,,3.6,23,5.4,0,1.2,7.2,0
2010,2010121201,14,Sun,40524,1:00 AM,BUF,CLE,13,6,1,33,yes,0,0,0,,,,8,0,0,,RB,,31994,C.Spiller,0,0,8,BUF,,1.3,23.8,5.8,0,1.4,6.8,0
2010,2010121901,15,Sun,40531,1:00 AM,MIA,BUF,14,17,,16,no,0,,0,2,0,21,9,0,,14,RB,0,31994,C.Spiller,,0,12,BUF,,3.7,23.8,6,0,1.4,6.8,0
2010,2010122601,16,Sun,40538,1:00 AM,BUF,NE,3,34,2,30,yes,0,2,0,2,0,54,6,0,0,41,RB,0,31994,C.Spiller,0,0,7,BUF,,4.4,23.6,6.6,0,1,5.4,0
2010,2011010201,17,Sun,40180,1:00 AM,NYJ,BUF,38,7,,5,no,0,,0,,,,3,0,,,RB,,31994,C.Spiller,,0,2,BUF,,0.5,25.6,6.4,0,1.2,15.2,0
2011,2011091104,1,Sun,40797,1:00 AM,KC,BUF,7,41,,16,no,0,,1,1,0,5,5,9,,5,RB,0,31994,C.Spiller,,0,9,BUF,,8.1,23.8,6.6,0,1.2,15.2,0
2011,2011091801,2,Sun,40804,1:00 AM,BUF,OAK,38,35,,63,yes,0,,0,1,0,6,4,0,,6,RB,0,31994,C.Spiller,,0,26,BUF,,6.9,20,6.2,0.2,1,16,0
2011,2011092502,3,Sun,40811,1:00 AM,BUF,NE,34,31,,3,yes,0,,0,1,0,-7,1,0,,-7,RB,0,31994,C.Spiller,,0,3,BUF,,-0.4,26,5.4,0.2,1.2,17.2,0
2011,2011100200,4,Sun,40818,1:00 AM,CIN,BUF,23,20,,12,no,0,,0,1,0,9,3,0,,9,RB,0,31994,C.Spiller,,0,9,BUF,,2.1,23.4,3.8,0.2,1,11.6,0
2011,2011100907,5,Sun,40825,1:00 AM,BUF,PHI,31,24,,13,yes,0,,0,2,0,3,2,0,,5,RB,0,31994,C.Spiller,,0,8,BUF,,1.6,19.8,3.2,0.2,0.8,2.6,0
2011,2011101600,6,Sun,40832,1:00 AM,NYG,BUF,27,24,,,no,,,,5,0,39,,,,15,RB,0,31994,C.Spiller,,,,BUF,,3.9,21.4,3,0.2,1.2,3.2,0
2011,2011103007,8,Sun,40846,4:05 AM,BUF,WAS,23,0,,,yes,,,,2,0,9,,,,11,RB,0,31994,C.Spiller,,,,BUF,,0.9,18.2,2,0,2,10,0
2011,2011110600,9,Sun,40853,1:00 AM,BUF,NYJ,11,27,1,5,yes,0,0,0,,,,2,0,0,,RB,,31994,C.Spiller,0,0,3,BUF,,-1.5,5.6,1.2,0,2.2,10.6,0
2011,2011111300,10,Sun,40860,1:00 AM,DAL,BUF,44,7,,1,no,0,,0,,,,1,0,,,RB,,31994,C.Spiller,,0,1,BUF,,0.1,6,1.4,0,2,12,0
2011,2011112002,11,Sun,40867,1:00 AM,MIA,BUF,35,8,,2,no,0,,0,2,0,18,3,0,,18,RB,0,31994,C.Spiller,,0,1,BUF,,2,3.8,1,0,1.8,10.2,0
2011,2011112700,12,Sun,40874,1:00 AM,NYJ,BUF,28,24,,55,no,0,,0,3,0,15,19,0,,13,RB,0,31994,C.Spiller,,0,9,BUF,,7,1.6,1.2,0,1.8,13.2,0
2011,2011120402,13,Sun,40881,1:00 AM,BUF,TEN,17,23,1,83,yes,0,0,1,3,0,19,14,35,0,12,RB,0,31994,C.Spiller,1,0,35,BUF,,14.2,12.6,5,0,1.4,8.4,0
2011,2011121112,14,Sun,40888,4:15 AM,SD,BUF,37,10,,46,no,0,,0,3,0,10,12,0,,6,RB,0,31994,C.Spiller,,0,16,BUF,,5.6,29.2,7.8,0.2,1.6,10.4,0
2011,2011121801,15,Sun,40895,1:00 AM,BUF,MIA,23,30,,91,yes,0,,1,9,0,76,12,24,,19,RB,1,31994,C.Spiller,,0,24,BUF,,28.7,37.4,9.8,0.2,2.2,12.4,0
2011,2011122400,16,Sat,40901,1:00 AM,BUF,DEN,40,14,,111,yes,0,,1,2,0,27,16,4,,16,RB,0,31994,C.Spiller,,0,38,BUF,,19.8,55.4,12,0.4,4,27.6,0.2
2011,2012010101,17,Sun,40544,1:00 AM,NE,BUF,49,21,,60,no,0,,0,4,0,40,13,0,,15,RB,1,31994,C.Spiller,,0,12,BUF,,16,77.2,14.6,0.6,4,29.4,0.2
2012,2012090902,1,Sun,41161,1:00 AM,NYJ,BUF,48,28,1,169,no,0,1,1,2,0,25,14,56,0,30,RB,0,31994,C.Spiller,0,0,56,BUF,,23.4,78.2,13.4,0.6,4.2,34.4,0.4
2012,2012091605,2,Sun,41168,1:00 AM,BUF,KC,35,17,,123,yes,0,,2,3,0,47,15,17,,27,RB,0,31994,C.Spiller,,0,38,BUF,,29,95.4,13.4,0.6,4,35.6,0.4
2012,2012092307,3,Sun,41175,1:00 AM,CLE,BUF,14,24,,16,no,0,,0,2,0,42,4,0,,32,RB,1,31994,C.Spiller,,0,8,BUF,,11.8,110.8,14,1,4,43,0.4
2012,2012093000,4,Sun,41182,1:00 AM,BUF,NE,28,52,1,33,yes,0,1,0,2,0,5,8,0,0,3,RB,0,31994,C.Spiller,0,0,14,BUF,,1.8,95.8,12.4,0.8,2.6,36.2,0.4
2012,2012100710,5,Sun,41189,4:25 AM,SF,BUF,45,3,,24,no,0,,0,,,,7,0,,,RB,,31994,C.Spiller,,0,12,BUF,,2.4,80.2,10.8,0.6,2.6,31.8,0.4
2012,2012101407,6,Sun,41196,4:05 AM,ARI,BUF,16,19,,88,no,0,,1,4,0,22,12,10,,11,RB,0,31994,C.Spiller,,0,33,BUF,,17,73,9.6,0.6,1.8,23.8,0.2
2012,2012102107,7,Sun,41203,1:00 AM,BUF,TEN,34,35,,70,yes,0,,0,6,0,32,12,0,,20,RB,0,31994,C.Spiller,,0,20,BUF,,10.2,56.8,9.2,0.6,2.2,23.2,0.2
2012,2012110406,9,Sun,41217,1:00 AM,HOU,BUF,21,9,,39,no,0,,0,5,0,63,6,0,,28,RB,0,31994,C.Spiller,,0,22,BUF,,10.2,46.2,8.6,0.2,2.8,20.2,0.2
2012,2012111103,10,Sun,41224,1:00 AM,NE,BUF,37,31,,70,no,0,,0,4,0,61,9,0,,25,RB,0,31994,C.Spiller,,0,14,BUF,,13.1,50.8,9,0.2,3.4,24.4,0
2012,2012111500,11,Thu,41228,8:20 AM,BUF,MIA,19,14,,91,yes,0,,0,3,0,39,22,0,,24,RB,0,31994,C.Spiller,,0,20,BUF,,13,58.2,9.2,0.2,3.8,35.6,0
2012,2012112502,12,Sun,41238,1:00 AM,IND,BUF,20,13,,107,no,0,,0,1,0,-4,14,0,,-4,RB,0,31994,C.Spiller,,0,41,BUF,,10.3,71.6,12.2,0.2,4.4,43.4,0
2012,2012120206,13,Sun,41245,1:00 AM,BUF,JAC,34,18,,77,yes,0,,1,1,0,7,14,44,,7,RB,0,31994,C.Spiller,,0,44,BUF,,14.4,75.4,12.6,0,3.8,38.2,0
2012,2012120908,14,Sun,41252,1:00 AM,BUF,STL,12,15,,37,yes,0,,0,1,0,15,7,0,,15,RB,0,31994,C.Spiller,,0,13,BUF,,5.2,76.8,13,0.2,2.8,33.2,0
2012,2012121610,15,Sun,41259,4:05 AM,BUF,SEA,17,50,,103,yes,0,,1,3,0,-2,17,14,,6,RB,0,31994,C.Spiller,,0,18,BUF,,16.1,76.4,13.2,0.2,2,23.6,0
2012,2012122302,16,Sun,41266,1:00 AM,MIA,BUF,24,10,,138,no,0,,0,4,0,35,22,0,,14,RB,0,31994,C.Spiller,,0,62,BUF,,17.3,83,14.8,0.4,1.8,11,0
2012,2012123000,17,Sun,41273,1:00 AM,BUF,NYJ,28,9,1,59,yes,0,1,0,2,0,72,24,0,0,66,RB,1,31994,C.Spiller,0,0,12,BUF,,17.1,92.4,14.8,0.4,2,10.2,0
2013,2013090800,1,Sun,41525,1:00 AM,BUF,NE,21,23,1,41,yes,0,1,0,5,0,14,17,0,0,7,RB,0,31994,C.Spiller,0,0,9,BUF,,3.5,82.8,16.8,0.4,2.2,25.4,0.2
2013,2013091502,2,Sun,41532,1:00 AM,BUF,CAR,24,23,,103,yes,0,,0,4,0,26,16,0,,12,RB,0,31994,C.Spiller,,0,46,BUF,,12.9,75.6,17.4,0.2,3,26.8,0.2
2013,2013092205,3,Sun,41539,4:25 AM,NYJ,BUF,27,20,2,9,no,0,0,0,1,0,1,10,0,0,1,RB,0,31994,C.Spiller,1,0,6,BUF,,-3,88.8,19.2,0.2,3.6,29,0.2
2013,2013092900,4,Sun,41546,1:00 AM,BUF,BAL,23,20,,77,yes,0,,0,,,,23,0,,,RB,,31994,C.Spiller,,0,10,BUF,,7.7,70,17.8,0,3.2,29.6,0.2
2013,2013100300,5,Thu,41550,8:25 AM,CLE,BUF,37,24,,66,no,0,,1,,,,8,54,,,RB,,31994,C.Spiller,,0,54,BUF,,12.6,57.8,18,0,2.4,22.6,0.2
2013,2013101301,6,Sun,41560,1:00 AM,BUF,CIN,24,27,,55,yes,0,,0,2,0,11,10,0,,8,RB,0,31994,C.Spiller,,0,19,BUF,,6.6,59.2,14.8,0.2,2,8.2,0
2013,2013102006,7,Sun,41567,1:00 AM,MIA,BUF,21,23,,11,no,0,,0,3,0,-4,6,0,,1,RB,0,31994,C.Spiller,,0,11,BUF,,0.7,62,13.4,0.2,1.4,7.6,0
2013,2013110300,9,Sun,41581,1:00 AM,BUF,KC,13,23,,116,yes,0,,0,2,0,39,12,0,,27,RB,0,31994,C.Spiller,,0,61,BUF,,15.5,43.6,11.4,0.2,1.2,1.6,0
2013,2013111006,10,Sun,41588,1:00 AM,PIT,BUF,23,10,,23,no,0,,0,3,0,11,8,0,,7,RB,0,31994,C.Spiller,,0,7,BUF,,3.4,65,11.8,0.2,1.4,9.2,0
2013,2013111700,11,Sun,41595,1:00 AM,BUF,NYJ,37,14,,6,yes,0,,0,2,0,10,13,0,,8,RB,0,31994,C.Spiller,,0,3,BUF,,1.6,54.2,8.8,0.2,2,11.4,0
2013,2013120107,13,Sun,41609,4:05 AM,BUF,ATL,31,34,,149,yes,0,,1,2,0,8,15,36,,8,RB,0,31994,C.Spiller,,0,77,BUF,,21.7,42.2,9.8,0,2.4,13.4,0
2013,2013120807,14,Sun,41616,1:00 AM,TB,BUF,27,6,,22,no,0,,0,1,0,26,11,0,,26,RB,0,31994,C.Spiller,,0,7,BUF,,4.8,61,10.8,0.2,2.4,12.8,0
2013,2013121503,15,Sun,41623,1:00 AM,JAC,BUF,20,27,,67,no,0,,0,1,0,1,13,0,,1,RB,0,31994,C.Spiller,,0,18,BUF,,6.8,63.2,11.8,0.2,2,18.8,0
2013,2013122200,16,Sun,41630,1:00 AM,BUF,MIA,19,0,1,77,yes,0,0,0,3,0,26,20,0,0,12,RB,0,31994,C.Spiller,1,0,23,BUF,,8.3,53.4,12,0.2,1.8,11.2,0
2013,2013122907,17,Sun,41637,4:25 AM,NE,BUF,34,20,,105,no,0,,0,5,0,28,19,0,,16,RB,0,31994,C.Spiller,,0,24,BUF,,13.3,64.2,14.4,0.2,1.8,14.2,0
2014,2014090702,1,Sun,41889,1:00 AM,CHI,BUF,20,23,,53,no,0,,0,3,0,11,15,0,,7,RB,1,31994,C.Spiller,,0,13,BUF,,12.4,84,15.6,0.2,2.4,17.8,0
2014,2014091400,2,Sun,41896,1:00 AM,BUF,MIA,29,10,,69,yes,0,,0,1,0,9,12,0,,9,RB,0,31994,C.Spiller,,0,47,BUF,,7.8,64.8,15.6,0,2.6,18.4,0.2
2014,2014092100,3,Sun,41903,1:00 AM,BUF,SD,10,22,,25,yes,0,,0,3,0,37,10,0,,25,RB,0,31994,C.Spiller,,0,6,BUF,,6.2,74.2,15.8,0,2.6,15,0.2
2014,2014092802,4,Sun,41910,1:00 AM,HOU,BUF,23,17,1,60,no,0,0,0,3,0,24,15,0,0,12,RB,0,31994,C.Spiller,0,0,22,BUF,,6.4,65.8,15.2,0,3,22.2,0.2
2014,2014100502,5,Sun,41917,1:00 AM,DET,BUF,14,17,,7,no,0,,0,3,0,25,9,0,,15,RB,0,31994,C.Spiller,,0,2,BUF,,3.2,62.4,14.2,0,3,21.8,0.2
2014,2014101201,6,Sun,41924,1:00 AM,BUF,NE,22,37,1,19,yes,0,1,0,,,,6,0,0,,RB,,31994,C.Spiller,0,0,12,BUF,,-0.1,42.8,12.2,0,2.6,21.2,0.2
2014,2014101901,7,Sun,41931,1:00 AM,BUF,MIN,17,16,,53,yes,0,,0,1,0,3,1,0,,3,RB,0,31994,C.Spiller,,0,53,BUF,,5.6,36,10.4,0,2,19,0
2014,2014122110,16,Sun,41994,4:25 AM,OAK,BUF,26,24,1,-4,no,0,0,0,4,0,14,4,0,0,5,RB,0,31994,C.Spiller,1,0,4,BUF,,-1,32.8,8.2,0,2,17.8,0
2014,2014122807,17,Sun,42001,1:00 AM,NE,BUF,9,17,,17,no,0,,0,1,0,2,5,0,,2,RB,0,31994,C.Spiller,,0,7,BUF,,1.9,27,7,0,2.2,13.2,0
2010,2010091905,2,Sun,40440,1:00 AM,DAL,CHI,20,27,,6,no,0,,0,2,0,9,4,0,,9,RB,0,29120,C.Taylor,,0,4,CHI,,1.5,14.5,4.5,0,1.5,22,0
2010,2010092700,3,Mon,40448,8:30 AM,CHI,GB,20,17,,9,yes,0,,0,,,,3,0,,,RB,,29120,C.Taylor,,0,6,CHI,,0.9,3,2,0,1,4.5,0
2010,2010100312,4,Sun,40454,8:20 AM,NYG,CHI,17,3,,22,no,0,,0,,,,3,0,,,RB,,29120,C.Taylor,,0,11,CHI,,2.2,4.5,1.5,0,0,0,0
2010,2010101005,5,Sun,40461,1:00 AM,CAR,CHI,6,23,,43,no,0,,0,2,0,11,18,0,,6,RB,0,29120,C.Taylor,,0,10,CHI,,5.4,11,1.5,0,0,0,0
2010,2010101707,6,Sun,40468,1:00 AM,CHI,SEA,20,23,,31,yes,0,,0,1,0,4,4,0,,4,RB,0,29120,C.Taylor,,0,24,CHI,,3.5,21.8,7.4,0,1.4,12.8,0
2010,2010102405,7,Sun,40475,1:00 AM,CHI,WAS,14,17,,20,yes,0,,0,2,0,10,3,0,,5,RB,0,29120,C.Taylor,,0,12,CHI,,3,22.2,6.4,0,1,4.8,0
2010,2010110704,9,Sun,40489,1:00 AM,BUF,CHI,19,22,,13,no,0,,1,1,0,14,10,1,,14,RB,0,29120,C.Taylor,,0,4,CHI,,8.7,25,6.2,0,1,5,0
2010,2010111404,10,Sun,40496,1:00 AM,CHI,MIN,27,13,,33,yes,0,,0,3,0,8,11,0,,9,RB,0,29120,C.Taylor,,0,10,CHI,,4.1,25.8,7.6,0.2,1.2,7.8,0
2010,2010111800,11,Thu,40500,8:20 AM,MIA,CHI,0,16,,10,no,0,,0,,,,11,0,,,RB,,29120,C.Taylor,,0,5,CHI,,1,28,9.2,0.2,1.8,9.4,0
2010,2010112804,12,Sun,40510,4:15 AM,CHI,PHI,31,26,,-3,yes,0,,0,,,,6,0,,,RB,,29120,C.Taylor,,0,2,CHI,,-0.3,21.4,7.8,0.2,1.4,7.2,0
2010,2010120505,13,Sun,40517,1:00 AM,DET,CHI,20,24,,33,no,0,,1,5,0,31,9,1,,9,RB,0,29120,C.Taylor,,0,9,CHI,,12.4,14.6,8.2,0.2,1.2,6.4,0
2010,2010121200,14,Sun,40524,4:15 AM,CHI,NE,7,36,,1,yes,0,,1,1,0,8,3,1,,8,RB,0,29120,C.Taylor,,0,1,CHI,,6.9,17.2,9.4,0.4,1.8,10.6,0
2010,2010122000,15,Mon,40532,8:30 AM,MIN,CHI,14,40,,5,no,0,,0,,,,11,0,,,RB,,29120,C.Taylor,,0,5,CHI,,0.5,14.8,8,0.4,1.8,9.4,0
2010,2010122600,16,Sun,40538,1:00 AM,CHI,NYJ,38,34,,4,yes,0,,0,,,,4,0,,,RB,,29120,C.Taylor,,0,4,CHI,,0.4,9.2,8,0.4,1.2,7.8,0
2010,2011010210,17,Sun,40180,4:15 AM,GB,CHI,10,3,,11,no,0,,0,,,,3,0,,,RB,,29120,C.Taylor,,0,5,CHI,,1.1,8,6.6,0.4,1.2,7.8,0
2011,2011091805,2,Sun,40804,1:00 AM,WAS,ARI,22,21,,0,no,0,,0,,,,1,0,,,RB,,29120,C.Taylor,,0,0,ARI,,0,10.8,6,0.4,1.2,7.8,0
2011,2011092512,3,Sun,40811,4:15 AM,SEA,ARI,13,10,,20,no,0,,0,1,0,12,8,0,,12,RB,0,29120,C.Taylor,,0,8,ARI,,3.2,4.2,4.4,0.2,0.2,1.6,0
2011,2011103005,8,Sun,40846,1:00 AM,BAL,ARI,30,27,,3,no,0,,0,1,0,3,1,0,,3,RB,0,29120,C.Taylor,,0,3,ARI,,0.6,8,5.4,0,0.2,2.4,0
2011,2011110611,9,Sun,40853,4:15 AM,ARI,STL,19,13,0,8,yes,0,0,0,1,0,8,2,0,0,8,RB,0,29120,C.Taylor,1,0,4,ARI,,1.6,7.6,3.4,0,0.4,3,0
2011,2011111306,10,Sun,40860,1:00 AM,PHI,ARI,17,21,,,no,,,,1,0,17,,,,17,RB,0,29120,C.Taylor,,,,ARI,,1.7,8.4,3,0,0.6,4.6,0
2011,2011112008,11,Sun,40867,4:05 AM,SF,ARI,23,7,,34,no,0,,0,,,,1,0,,,RB,,29120,C.Taylor,,0,34,ARI,,3.4,6.2,2.4,0,0.8,8,0
2011,2011112704,12,Sun,40874,1:00 AM,STL,ARI,20,23,,1,no,0,,0,2,0,-4,2,0,,-1,RB,0,29120,C.Taylor,,0,1,ARI,,-0.3,13,2.4,0,0.8,8,0
2011,2011121110,14,Sun,40888,4:05 AM,ARI,SF,21,19,,,yes,,,,2,0,13,,,,11,RB,0,29120,C.Taylor,,,,ARI,,1.3,9.2,1.2,0,1,4.8,0
2011,2011121810,15,Sun,40895,4:15 AM,ARI,CLE,20,17,,3,yes,0,,0,3,0,17,2,0,,11,RB,0,29120,C.Taylor,,0,3,ARI,,2,8.6,1,0,1.2,6.8,0
2011,2011122408,16,Sat,40901,1:00 AM,CIN,ARI,23,16,,,no,,,,2,0,19,,,,10,RB,0,29120,C.Taylor,,,,ARI,,1.9,7.6,1,0,1.6,8.6,0
2011,2012010115,17,Sun,40544,4:15 AM,ARI,SEA,23,20,,8,yes,0,,1,1,0,6,3,1,,6,RB,0,29120,C.Taylor,,0,7,ARI,,7.4,7.6,1,0,1.8,9,0
2010,2010100311,4,Sun,40454,4:15 AM,SD,ARI,41,10,,19,no,0,,0,1,0,6,5,0,,6,RB,0,32362,C.Wells,,0,7,ARI,,2.5,37.5,7,0,0,0,0
2010,2010101009,5,Sun,40461,4:05 AM,ARI,NO,30,20,1,35,yes,0,0,0,1,0,5,20,0,0,5,RB,0,32362,C.Wells,1,0,7,ARI,,2,9.5,2.5,0,0.5,3,0
2010,2010102409,7,Sun,40475,4:05 AM,SEA,ARI,22,10,,54,no,0,,1,,,,14,2,,,RB,,32362,C.Wells,,0,10,ARI,,11.4,17.5,10,0,0.5,2.5,0
2010,2010103109,8,Sun,40482,4:15 AM,ARI,TB,35,38,,50,yes,0,,1,1,0,14,16,1,,14,RB,0,32362,C.Wells,,0,14,ARI,,12.4,27,7,0.5,0,0,0
2010,2010110705,9,Sun,40489,1:00 AM,MIN,ARI,27,24,,-2,no,0,,0,,,,1,0,,,RB,,32362,C.Wells,,0,-2,ARI,,-0.2,46.6,13.8,0.4,0.6,5,0
2010,2010112109,11,Sun,40503,1:00 AM,KC,ARI,31,13,,39,no,0,,0,,,,8,0,,,RB,,32362,C.Wells,,0,12,ARI,,3.9,31.2,11.2,0.4,0.6,5,0
2010,2010112900,12,Mon,40511,8:30 AM,ARI,SF,6,27,,13,yes,0,,0,1,0,43,5,0,,43,RB,0,32362,C.Wells,,0,8,ARI,,5.6,35.2,11.8,0.4,0.4,3.8,0
2010,2010120511,13,Sun,40517,4:15 AM,ARI,STL,6,19,,24,yes,0,,0,,,,3,0,,,RB,,32362,C.Wells,,0,16,ARI,,2.4,30.8,8.8,0.4,0.4,11.4,0
2010,2010121211,14,Sun,40524,4:15 AM,ARI,DEN,43,13,,16,yes,0,,0,,,,6,0,,,RB,,32362,C.Wells,,0,6,ARI,,1.6,24.8,6.6,0.2,0.4,11.4,0
2010,2010121907,15,Sun,40531,1:00 AM,CAR,ARI,19,12,,11,no,0,,0,,,,8,0,,,RB,,32362,C.Wells,,0,7,ARI,,1.1,18,4.6,0,0.2,8.6,0
2010,2010122500,16,Sat,40537,7:30 AM,ARI,DAL,27,26,,47,yes,0,,0,,,,11,0,,,RB,,32362,C.Wells,,0,10,ARI,,4.7,20.6,6,0,0.2,8.6,0
2010,2011010214,17,Sun,40180,4:15 AM,SF,ARI,38,7,,16,no,0,,0,1,0,6,5,0,,6,RB,0,32362,C.Wells,,0,7,ARI,,2.2,22.2,6.6,0,0.2,8.6,0
2011,2011091109,1,Sun,40797,4:15 AM,ARI,CAR,28,21,,90,yes,0,,1,4,0,12,18,7,,10,RB,0,32362,C.Wells,,0,22,ARI,,16.2,22.8,6.6,0,0.2,1.2,0
2011,2011091805,2,Sun,40804,1:00 AM,WAS,ARI,22,21,,93,no,0,,1,,,,14,2,,,RB,,32362,C.Wells,,0,25,ARI,,15.3,36,9.6,0.2,1,3.6,0
2011,2011100209,4,Sun,40818,4:05 AM,ARI,NYG,27,31,1,138,yes,0,0,3,,,,27,2,0,,RB,,32362,C.Wells,0,0,39,ARI,,29.8,51.4,11.2,0.4,1,3.6,0
2011,2011100905,5,Sun,40825,1:00 AM,MIN,ARI,34,10,1,60,no,0,0,1,,,,20,2,0,,RB,,32362,C.Wells,0,0,9,ARI,,10,76.8,15,1,1,3.6,0
2011,2011102307,7,Sun,40839,4:05 AM,ARI,PIT,20,32,,42,yes,0,,0,,,,12,0,,,RB,,32362,C.Wells,,0,15,ARI,,4.2,79.4,16.8,1.2,1,3.6,0
2011,2011103005,8,Sun,40846,1:00 AM,BAL,ARI,30,27,,83,no,0,,1,,,,22,1,,,RB,,32362,C.Wells,,0,16,ARI,,14.3,84.6,18.2,1.2,0.8,2.4,0
2011,2011110611,9,Sun,40853,4:15 AM,ARI,STL,19,13,,20,yes,0,,0,2,0,13,10,0,,7,RB,0,32362,C.Wells,,0,14,ARI,,3.3,83.2,19,1.2,0,0,0
2011,2011111306,10,Sun,40860,1:00 AM,PHI,ARI,17,21,,62,no,0,,0,,,,23,0,,,RB,,32362,C.Wells,,0,12,ARI,,6.2,68.6,18.2,1,0.4,2.6,0
2011,2011112008,11,Sun,40867,4:05 AM,SF,ARI,23,7,1,33,no,0,1,0,,,,8,0,0,,RB,,32362,C.Wells,0,0,9,ARI,,1.3,53.4,17.4,0.4,0.4,2.6,0
2011,2011112704,12,Sun,40874,1:00 AM,STL,ARI,20,23,1,228,no,0,1,1,,,,27,7,0,,RB,,32362,C.Wells,0,0,71,ARI,,26.8,48,15,0.2,0.4,2.6,0
2011,2011120411,13,Sun,40881,4:15 AM,ARI,DAL,19,13,,67,yes,0,,1,1,0,6,20,4,,6,RB,0,32362,C.Wells,,0,9,ARI,,13.3,85.2,18,0.4,0.4,2.6,0
2011,2011121110,14,Sun,40888,4:05 AM,ARI,SF,21,19,,27,yes,0,,0,1,0,3,15,0,,3,RB,0,32362,C.Wells,,0,8,ARI,,3,82,17.6,0.4,0.6,3.8,0
2011,2011121810,15,Sun,40895,4:15 AM,ARI,CLE,20,17,,51,yes,0,,1,1,0,10,15,1,,10,RB,0,32362,C.Wells,,0,8,ARI,,12.1,83.4,18.6,0.4,0.4,1.8,0
2011,2011122408,16,Sat,40901,1:00 AM,CIN,ARI,23,16,0,53,no,0,0,0,1,0,8,14,0,0,8,RB,0,32362,C.Wells,1,0,8,ARI,,6.1,81.2,17,0.6,0.6,3.8,0
2012,2012090910,1,Sun,41161,4:25 AM,ARI,SEA,20,16,,14,yes,0,,0,,,,7,0,,,RB,,32362,C.Wells,,0,9,ARI,,1.4,85.2,18.2,0.6,0.8,5.4,0
2012,2012091602,2,Sun,41168,1:00 AM,NE,ARI,18,20,,44,no,0,,0,1,0,24,14,0,,24,RB,0,32362,C.Wells,,0,10,ARI,,6.8,42.4,14.2,0.4,0.8,5.4,0
2012,2012092309,3,Sun,41175,4:05 AM,ARI,PHI,27,6,,18,yes,0,,0,,,,8,0,,,RB,,32362,C.Wells,,0,5,ARI,,1.8,37.8,13,0.2,0.8,9,0
2012,2012112510,12,Sun,41238,4:25 AM,ARI,STL,17,31,,48,yes,0,,2,,,,17,12,,,RB,,32362,C.Wells,,0,12,ARI,,16.8,36,11.6,0.2,0.6,8.4,0
2012,2012120203,13,Sun,41245,1:00 AM,NYJ,ARI,7,6,,22,no,0,,0,,,,15,0,,,RB,,32362,C.Wells,,0,9,ARI,,2.2,35.4,12,0.4,0.4,6.4,0
2012,2012120912,14,Sun,41252,4:25 AM,SEA,ARI,58,0,,18,no,0,,0,,,,6,0,,,RB,,32362,C.Wells,,0,6,ARI,,1.8,29.2,12.2,0.4,0.2,4.8,0
2012,2012121608,15,Sun,41259,4:05 AM,ARI,DET,38,10,,67,yes,0,,3,,,,17,31,,,RB,,32362,C.Wells,,0,31,ARI,,24.7,30,12,0.4,0.2,4.8,0
2012,2012122312,16,Sun,41266,4:25 AM,ARI,CHI,13,28,1,3,yes,0,1,0,,,,4,0,0,,RB,,32362,C.Wells,0,0,4,ARI,,-1.7,34.6,12.6,1,0,0,0
2010,2010091908,2,Sun,40440,1:00 AM,CAR,TB,7,20,,51,no,0,,0,1,0,8,27,0,,8,RB,0,30062,C.Willis,,0,8,TB,,5.9,37.5,11,0,1,11.5,0
2010,2010092602,3,Sun,40447,1:00 AM,TB,PIT,13,38,,13,yes,0,,0,5,0,33,6,0,,11,RB,0,30062,C.Willis,,0,8,TB,,4.6,25.5,13.5,0,0.5,4,0
2010,2010101006,5,Sun,40461,1:00 AM,CIN,TB,21,24,,33,no,0,,0,,,,11,0,,,RB,,30062,C.Willis,,0,14,TB,,3.3,6.5,3,0,2.5,16.5,0
2010,2010101708,6,Sun,40468,1:00 AM,TB,NO,6,31,1,18,yes,0,1,0,7,0,63,10,0,0,15,RB,0,30062,C.Willis,0,0,8,TB,,6.1,16.5,5.5,0,0,0,0
2010,2010102407,7,Sun,40475,1:00 AM,TB,STL,18,17,,12,yes,0,,0,8,0,34,4,0,,9,RB,1,30062,C.Willis,,0,10,TB,,10.6,38,15.2,0,3,25.4,0
2010,2010103109,8,Sun,40482,4:15 AM,ARI,TB,35,38,,10,no,0,,0,3,0,26,4,0,,17,RB,0,30062,C.Willis,,0,10,TB,,3.6,25.4,11.6,0,4.2,27.6,0.2
